52766369,"[8843683, 133785100, 148792847, 11496279, 8843683, 158137517, 8843683, 95952025, 8843683, 31193879, 134462369]"
53174772,"[98464783, 71274659, 98465123, 35065891, 98464783, 35065876, 98464783, 35065891, 98464783, 35293089, 98464783, 35065891, 98464783, 59482323]"
54489802,"[28240340, 14801085, 5194027, 88270096, 5194027, 151441694, 54322860, 149169534, 33485880, 16493682, 66584719, 177842527, 3899713, 11563859]"
54786828,"[219553855, 218102162, 179870701, 218102162, 71939872, 8519889, 220358364, 193669763, 10270250, 84835535, 41986369, 54173593, 67508428, 77912349, 107422373, 85022121, 107422373, 7833168, 85022121, 7833168, 107422373, 159645219]"
54851719,"[134502238, 48104657, 23020275, 39897274, 190480432, 217036663, 29459724, 114623246, 174760902, 6565711, 50242084, 103969964, 50242084, 122590762, 142267259, 103969964, 134985669, 33545024]"
54991041,"[221132491, 215169074, 219600654, 208861639, 221132491, 19143802, 221132491, 208861639, 221560140, 219600654, 221560140, 221132491, 221560140]"
55299182,"[208345402, 213785056, 213784416, 213784415, 213785223, 213784627, 213785223, 213784675, 216891087, 219127616, 216888373, 215392318, 208345402, 221547826, 208345402, 221547826]"
55424779,"[137125898, 196282742, 159276131, 221403294, 159276131, 172950823, 164130017, 172950823, 196282742, 137125898, 172950823, 118592594, 221427455, 118592594, 221427455, 118592594, 163294627, 134850312, 196282742]"
55655362,"[161523187, 44363636, 103119168, 141074756, 103119168, 141074756, 103119168, 192684842, 141074756, 192684842, 103119168, 97005313, 110696931, 166155094, 62632506]"
55731323,"[220822533, 221400383, 220822533, 221400383, 220822533, 230589, 80348501, 230589, 220996330, 230589, 220822533, 220822044, 221451144, 221452149, 221451144]"
55811244,"[132053036, 108589232, 97484940, 135310772, 97484940, 93444615, 132053036, 97484940, 72477752, 97484940, 90466640, 64506477, 97484940, 34302698, 991475, 97484940, 93444615, 103301797]"
55915600,"[116254268, 2051226, 116254268, 2051226, 116254268, 2051226, 99598595, 129815939, 116254268, 2051226, 116254268, 2051226, 70409315, 116254268, 2051226, 70409315]"
56071077,"[27631673, 105314178, 26784827, 166464283, 105314178, 66011370, 72685026, 75023883, 55558713, 31363530, 42548553, 92533691, 43568107]"
56081180,"[191558681, 180327410, 180306304, 180316295, 180321039, 191142870, 183590238, 178860217, 179715466, 221430716, 221200915, 191558681, 221200915, 191558681, 221430716, 180327410, 221438782, 221456378, 221457448, 221240751, 191161059, 180306304, 221438782, 180306304, 221438782, 180306304, 180316295, 183590238, 221501402, 178860217, 205784379]"
56193074,"[184942971, 39848099, 40097617, 63103304, 80194529, 43488487, 80194529, 40097617, 80194529, 13437517, 78978136, 30890757, 180109265, 39848099]"
56222797,"[141905777, 30677439, 56353740, 55626935, 180190854, 46806184, 167935045, 46806184, 13753636, 46806184, 221470469, 43723161, 104032019, 221470469, 46806184, 221470469, 43723161, 46806184, 221470469]"
56340473,"[153097643, 141302923, 153097643, 105299354, 153097643, 105299354, 153097643, 141302923, 153097643, 141302923, 153097643, 141302923, 153097643, 98252973, 153097643, 185906644, 61082656, 111786188, 61082656, 87323575, 1614410, 47219545, 1614410]"
56532806,"[192164080, 196864671, 129840595, 33880082, 158138788, 202638517, 129840595, 67175162, 192164080, 117543565, 216783127]"
56598124,"[117427853, 110344702, 78293270, 202505943, 7069076, 117427853, 9864166, 220233794, 221150930, 218393657, 220233794]"
56890898,"[221308162, 200720453, 164328825, 157305270, 200720453, 164328825, 200720453, 219804746, 220293154, 221115630, 221570791]"
57077178,"[154463725, 187247895, 172976011, 120296648, 197006509, 158756598, 70074515, 180228383, 98039328, 151280062, 12888993, 148520838, 190927524, 202120903, 139634406, 172998062, 157674859, 146194325, 157674859, 167744584, 164020684, 167744584, 159711605, 151280062, 167744584]"
57103908,"[140887872, 127814431, 136315820, 201822255, 218083717, 210227354, 217087969, 177367922, 217087969, 164598606, 210686245, 206079832]"
57247685,"[220304742, 183823705, 220070216, 218593281, 219195883, 213213975, 183823705, 219341812, 219047454, 220304742, 219047454]"
57311856,"[205156206, 54298706, 50645370, 155783103, 102175078, 110710310, 62406866, 130537952, 133526206, 55324646, 136711511, 24033093]"
57524866,"[36470590, 10788737, 30120110, 36524737, 138745946, 213302304, 82100229, 68444042, 156197878, 65936085, 34018954, 63688408, 213302304, 126520807, 53243280, 83157435, 65936085, 69974493, 157988934, 47089682, 127822576, 207154069, 41221207, 112769607, 20791555, 69974493, 68444042, 30120110]"
57556389,"[131810621, 21089699, 36432180, 43636211, 106277188, 54434751, 36871194, 45165393, 47371334, 66499110, 50962266, 146392876, 45165393, 105396289, 134630685, 105396289, 77785295]"
57636310,"[35824902, 63537249, 35640229, 13612575, 7548986, 113957368, 33903775, 13612575, 4128353, 7548986, 27358084, 7548986, 25136308, 13612575]"
57694811,"[221358680, 94524551, 20055855, 26574771, 221364483, 221358680, 94524551, 89571184, 67274736, 8247368, 961036, 61929586, 6296790, 94524551, 132464395, 159422409, 4134560, 94524551, 182112037, 221358680, 221419954]"
57713036,"[221454060, 160459719, 201054113, 124705359, 160459719, 120983817, 124705359, 23334202, 150877604, 50110790, 161489576, 113806866, 31944051, 219829297]"
57720799,"[221495559, 23404839, 22352334, 167816152, 98424631, 105789824, 97047393, 196323432, 129955091, 75558440, 126658710, 82238168, 49680187, 215026849, 216558307, 78333414, 93275689, 143439685, 129955091, 98424631, 75558440, 98424631, 129955091, 135394063, 144127986, 142970508, 116658015, 77186372, 24100046, 130210964, 213912946, 197412533, 221069273, 208079595, 211313457, 220394372, 217814615, 215438432, 211264095, 209877452, 205729029, 211210124, 210135537, 77186372, 209159074, 78720866, 24326110, 27934968, 73812278, 17835453, 70079263, 27934968, 97936360, 70079263, 142420402]"
57721924,"[171641206, 15218683, 189009246, 207507052, 189009246, 197612514, 187459990, 220763972, 187459990, 158502288, 213640592, 217649496, 158502288, 197612514, 192067007, 197612514]"
20173,"[15381974, 1345214, 91994904, 48364554, 152572186, 50268165, 22532326, 50268165, 30203935, 20547, 1330786, 50268165, 101767772, 67836789, 1219740, 67836789, 23500865, 11599760, 15510677]"
21006,"[14051004, 129259201, 162472013, 14051004, 191238648, 192972999, 191238648, 5091135, 191238648, 14051004, 170484962, 14051004, 170484962, 47202072, 14051004, 47202072, 14051004, 47202072, 14051004, 47202072, 14051004, 213217640, 14051004, 192972999, 14051004, 170484962]"
41616,"[33930585, 154545030, 34086167, 34023854, 34024702, 34024972, 34024060, 34085880, 40052384, 34086575, 34023854, 34024702]"
42651,"[216948075, 218554244, 219352026, 17420614, 221179009, 131213051, 111835796, 66424871, 111835796, 66424871, 111835796]"
87832,"[41881900, 53631945, 10697582, 12570984, 3678731, 58234416, 68416532, 58234416, 12570984, 10697582, 3955647, 53631945, 121015963]"
123112,"[158033347, 115257272, 213973229, 59969675, 143531275, 83237133, 96037418, 47224507, 153559856, 47224507, 158755940, 47224507, 201858552, 47224507, 153559856, 47224507, 126669398, 12560230, 63208206, 28749213]"
126780,"[51980455, 51547791, 102303588, 51547791, 873328, 51547791, 26246450, 180709218, 137255738, 873328, 51980455, 873328, 26246450, 51547791]"
158550,"[68964263, 46806184, 148194083, 217622305, 159005377, 217622305, 167388333, 109162639, 167388333, 109162639, 216631734, 109162639, 120181748, 74175805, 172785406, 96296386, 118828329, 74175805, 109309047, 74175805, 82706976, 74175805, 82706976, 74175805, 96296386, 74175805, 43431363, 72786190, 200926208, 99947044, 74175805, 97767979, 74175805, 20580498, 74175805]"
232036,"[15631111, 15766529, 24560307, 9950495, 221502033, 1090329, 16866357, 16875250, 221502033, 12769510, 15691861, 221515784, 40614371, 221515784, 15691861, 72014048, 92554866, 72014048, 24307127, 11921320, 24252178, 11921320, 24307127, 124003112, 99598595, 16297741, 123254500, 69237757, 11481338, 69237757, 9367940, 3678731]"
261579,"[30675533, 8233105, 34704440, 30675533, 45559995, 30675533, 90732375, 8233105, 106485135, 30675533, 99937589, 75476313, 30675533]"
286779,"[41397625, 2242086, 10128628, 9545204, 11301392, 2527239, 3116268, 22949738, 84759078, 41397625, 27957960, 45211232, 8514]"
291639,"[172532184, 1234714, 185686745, 1234714, 16408992, 1234714, 50268165, 1234714, 198077126, 578839, 146166296]"
294474,"[9852918, 154008735, 8385616, 36040894, 8385616, 36040894, 41881900, 61421257, 41881900, 171504157, 36040894, 85022121, 25136308, 123143808, 85297644, 123143808, 149831957, 74174788, 15062869, 149831957, 99598595]"
337720,"[81924768, 207995824, 26884725, 146870624, 26884725, 150308905, 149008550, 169544066, 11125589, 81924768, 169544066, 146809360, 202516549, 207995824, 139130538, 207995824, 146476987, 164697517, 130850206, 92313258, 157133083, 131003514, 146476987, 207995824]"
361323,"[84595218, 72378378, 308770, 175393768, 99846383, 73317406, 27442967, 65772720, 771088, 105327415, 76991633, 8035735]"
361660,"[22883982, 15169689, 19123101, 20223279, 58790378, 15169689, 19123101, 15169689, 19123101, 58790378, 15169689]"
395073,"[201474222, 56728914, 166973286, 36041211, 56728914, 36041211, 56728914, 36041211, 56728914, 36041211, 67078580, 535266, 166973286, 211588, 320148, 57061720, 57235481, 57402480, 219722441, 361310, 57235481, 57402480, 45479580, 221492368, 161085853]"
512997,"[116576783, 209556497, 13827012, 12888993, 28312955, 178059279, 12888993, 128126819, 209556497, 217781941, 209556497, 31549380, 209556497, 217781941, 209556497, 84167371]"
554735,"[208256310, 68956484, 22211852, 19033749, 22211852, 22280960, 22211852, 40271738, 8386628, 21144872, 53071969, 35732214]"
557390,"[64116410, 136667574, 100008715, 129388994, 64116410, 31792824, 136667574, 112027892, 136667574, 129388994, 109200592, 136667574, 138200600, 138885995, 136667574, 31792824, 136667574, 138200600, 136667574, 31792824, 136667574, 31792824, 142917961, 31792824]"
585223,"[92969352, 177210627, 92969352, 7691631, 135618791, 92969352, 135618791, 184654298, 216921559, 184654298, 135618791, 184654298, 92969352, 177210627, 46089560, 92969352]"
637401,"[127634179, 85903774, 65899476, 4983184, 72685026, 213635316, 19606299, 215375393, 213635316, 64405875, 27791908, 213635316, 64405875, 163415932]"
637874,"[23083156, 132474914, 23083156, 121948740, 94367677, 121948740, 149512426, 221551090, 221243684, 145880460, 23404839, 145880460, 221551090, 145880460, 119822304, 221551090, 23083156, 132474914, 25566711, 94367677, 36535156, 106959954]"
682132,"[19872456, 39316027, 24560307, 44773553, 56192185, 168596966, 52630616, 40508605, 141641676, 152457321, 96595199, 117870376, 151424574]"
686902,"[75224144, 193171705, 75224144, 197605323, 75224144, 181939372, 133400872, 181939372, 179161650, 221429576, 179161650]"
690232,"[93194639, 131834405, 101162047, 97311017, 61802818, 131834405, 169037062, 1482997, 169037062, 30171828, 18863040, 7548986]"
695947,"[313419, 201030008, 313419, 201030008, 89033556, 313419, 20343475, 221154681, 20343475, 221154681, 131306810, 127753189, 68969780, 20343475, 194523292, 111860063, 3211258, 194523292, 3211258, 194523292, 221143688, 194523292, 221143688, 194523292, 1590986]"
710640,"[26295345, 17496194, 17723699, 16491880, 102663640, 17496194, 1725199, 17230472, 1725199, 17496194, 26295345, 16611778, 26295345, 17496194]"
713430,"[50936918, 90058566, 50936918, 1939769, 72685026, 16630141, 46298331, 26154750, 43723161, 46806184, 90411188, 118654121, 179759083, 62088377, 112892985, 56353740, 64405875, 56353740]"
758858,"[3638964, 221404021, 179492861, 221240168, 124931148, 44294265, 45782072, 4164482, 184460, 735498, 4164482, 215566462, 4164482, 3638964, 22458259, 41780199, 51231856, 1238201, 2867846, 55534429, 24284165, 12620058, 20446799, 41052793, 52855516, 24284165, 61308242, 24284165, 29028775, 42408804, 221404021, 4164482, 29028775, 4164482, 179492861, 4164482, 221497383, 4164482, 1431547, 14076122, 4164482]"
777218,"[46806184, 74175805, 76586412, 74175805, 138514020, 46806184, 908893, 46806184, 33293613, 88664721, 46806184, 138514020, 46806184, 13775488, 4909355, 74175805, 36744681, 9342529, 36744681, 50615759, 165877213, 50615759]"
830319,"[131852556, 64045648, 221387107, 14440270, 221387191, 14440270, 221387191, 14440270, 221387191, 14440270, 221387107, 64045648, 221387191, 14440270, 221387107]"
995561,"[6211083, 13707098, 6211083, 13707098, 2024421, 6211083, 13707098, 6211083, 13707098, 6211083, 13707098, 6211083, 2024421, 6211083, 759578, 6924696]"
1032934,"[157250384, 105157328, 96944013, 19663329, 131285595, 161317947, 217492584, 161317947, 35726310, 17420913, 724712, 38607895, 17253131, 42489829]"
1072917,"[2755696, 7083242, 194901886, 16654468, 67764452, 66640967, 102181930, 1787090, 10166531, 12738843, 193259094, 20904437, 30711774, 102181930, 20072342]"
1104260,"[128451714, 146063204, 170008309, 43192623, 12266537, 20976138, 12266537, 20976138, 12266537, 22539438, 146063204]"
1192326,"[137515, 34007306, 31929805, 873328, 31929805, 34007306, 114030113, 57104860, 3244931, 57104860, 55169259, 7352215, 30638861]"
1263202,"[72891330, 110541757, 174038532, 110541757, 46806184, 72891330, 110541757, 219135057, 21540759, 40585820, 14956897, 6051812, 195572798, 69056502]"
1444194,"[117877090, 78566876, 6093316, 64787180, 2055965, 64787180, 48869446, 36973196, 64787180, 47378360, 29758007, 53992514, 21959699]"
1492255,"[77952885, 216860782, 93640905, 152412602, 93640905, 134727214, 59558758, 95919826, 143476875, 93640905, 64825667, 7691631]"
1552376,"[38484900, 30004249, 48750834, 128749343, 33916850, 1267753, 13899674, 33916850, 48750834, 106279637, 193842424, 136036863, 138602314, 106279637, 193842424, 1129010, 467461, 17335035, 2003404, 12662085, 16685880, 17335035]"
1711948,"[19401646, 6621471, 136653190, 6621471, 202940640, 6621471, 19401646, 6621471, 19401646, 6621471, 19401646, 160642044, 19401646, 6621471, 41665262, 141297250, 45717250, 141297250, 45717250, 141297250, 5625464, 141297250, 5625464, 8268387, 5625464, 141297250, 91379993]"
1770201,"[32641525, 6723399, 44384447, 123571462, 44384447, 84092826, 44384447, 123571462, 181925753, 174998295, 181925753, 169101730]"
1827487,"[26784827, 185478059, 26784827, 28239455, 26784827, 28239455, 26784827, 20532052, 26216329, 56150602, 26216329, 26295345, 119571446, 30092893, 119571446, 25972778, 66709088]"
1898138,"[20929025, 18068542, 106462765, 20929025, 64412047, 74299372, 4384018, 74299372, 90786593, 49648180, 75104123, 78566876, 75104123, 78566876]"
2314551,"[220335629, 211089172, 218802288, 169045642, 97823781, 103473800, 199177169, 176876824, 170484545, 179970550, 52430161, 199177169, 103473800, 176876824, 138426963, 147876076, 176876824, 138426963, 171339596, 147876076, 159095221, 159023240, 153229875, 148065828, 125087876, 95631320, 108516082, 106402431, 95631320, 92413940, 82174446, 73447959, 21532712, 27520272, 16588054, 2858197, 15883699, 17391345, 9966448, 8949712, 17391345, 9966448, 8949712, 2858197, 2793788, 181537338, 106549179, 37347459]"
2405137,"[170067246, 69662720, 17490050, 110724756, 110724808, 168770226, 110724808, 170741364, 170067246, 170741364, 45717250, 185401193, 51117837]"
2521126,"[113100288, 21927898, 135468710, 11008207, 75744278, 11008207, 75744278, 113100288, 358381, 11008207, 21927898, 113100288, 64732709, 358381, 64732709, 113100288, 61051155, 79135389, 61051155]"
2689338,"[141632287, 150199011, 206517029, 152780573, 206517029, 24944719, 206517029, 20773773, 206517029, 221544428, 206517029, 221544428, 206517029, 221544428, 206517029, 190416463, 177031768, 221544428, 206517029, 85325902, 206517029, 92074256, 34527691, 119720081, 64622101, 151373344, 206517029, 24875862, 206517029, 182299236, 221544428, 182299236, 215566462, 24875862]"
2743744,"[7600409, 125010501, 200066469, 45512989, 33702544, 215439700, 100870313, 10195077, 100870313, 114872875, 10195077, 178127324]"
3238345,"[31260633, 149135719, 67718688, 163639171, 162940724, 164978118, 141391690, 192863535, 91412787, 74880098, 168286901, 4704710, 51310510, 186859024, 169510341, 176943358, 130375797, 119770380, 123565023, 195166915, 165392367, 110005813, 194435703, 146863062, 130375797, 67718688, 9952134, 3080628, 189674195, 14579099, 16852358, 14579099]"
3407345,"[38744670, 95143992, 135175513, 38744670, 176556296, 36960321, 28837613, 90880856, 185557891, 57912964, 38744670, 64120851, 38314780, 64120851, 38744670, 95143992, 38744670, 203319839, 38744670, 203163730, 38744670, 95143992, 38744670]"
3619860,"[82018457, 29857799, 49247451, 218944402, 50709747, 218944402, 24998719, 50709747, 64990988, 64990979, 64990988, 42266344, 41895859, 64990979, 41895859, 48903962, 22447414, 33457443, 33457443, 198008707, 198008707, 85431596, 167836665, 14021280]"
3667966,"[69495170, 103650735, 1352520, 69495170, 75235598, 191193744, 69495170, 191193744, 69495170, 191193744, 69495170, 191193744, 69495170, 64334938, 48496835, 121052432, 104666439, 173483762, 92283780, 127635922, 86893425, 146724154, 173483762, 83999700, 69495170, 153112895, 123586522, 191193744, 69495170, 153112895, 115331824, 133092972, 55169257, 220358364]"
3875486,"[57856585, 44559150, 57856585, 11750961, 126694498, 11749475, 11750961, 11749475, 126694498, 57856585, 126694498, 11751879, 57856585, 21903854, 11751879, 57856585, 88862792, 125072195, 77737302, 12648754, 78046911, 8216579, 43162534, 68384652, 78046911, 43162534, 21903854, 12648754, 77737302, 125532225, 7896580, 125532225, 77737302, 21903854, 12648754, 11751879, 11749064, 112473236, 14949272]"
4025608,"[159271175, 85092645, 123585908, 79621227, 50398562, 135963388, 140951458, 200993324, 214209217, 177606594, 157830570, 209367397, 214587602, 191582679, 209367397, 64985162, 3443969]"
4054836,"[220994572, 54086969, 135726659, 7434651, 66788887, 70584079, 64290739, 168957647, 64290739, 443962, 70584079, 220994572, 68312233, 146327667, 201257663, 175074292, 115039706]"
4119704,"[221348415, 65175263, 5349565, 6271421, 5349565, 54298946, 5152285, 2211243, 124139257, 2211243, 54298946, 5349565, 172750723, 184768708, 483924, 3040264, 7613257, 20587599, 3040264, 20587599, 26487725, 20587599, 7613257, 26181278, 49172330, 106310, 29102367, 20773773, 7613257, 20587599, 18442381, 1920851, 18442381, 20587599, 2228226, 56533838, 20587599, 20415251, 20587599, 2228226, 26181278, 2700474, 23418517, 4710920, 62177795, 45254631, 42304749, 34839383, 180747280, 34839383, 180747280, 34839383, 109330128, 6934395, 73221890, 6934395, 27729880, 60212949, 24195339, 25813166, 24195339, 25813166, 24195339, 25813166, 24195339, 25813166, 24195339, 7691631]"
4298694,"[153794334, 221393339, 153794334, 126921325, 179194840, 19200612, 15321580, 126921325, 12839308, 29104125, 156190888, 124613533, 54950825, 29912762, 221429404, 29913113, 221429404, 29913113, 221429404, 29913113, 221429404, 29913113, 221429404, 29912762, 26158829, 9645253]"
4489159,"[138547797, 95368512, 143896900, 67229896, 56797464, 59475072, 56797464, 67229896, 59475072, 67229896, 53168835, 21496922, 140990936, 67229896, 56797464, 67229896, 56797464, 67229896, 1430051, 67229896, 56797464, 67229896, 59475072, 67229896, 56797464, 59475072, 67229896, 56797464, 59475072, 83372850, 43642389]"
4509454,"[2967938, 1129010, 123292325, 1129010, 91720654, 1129010, 91720654, 1129010, 2967938, 1129010, 2967938, 1129010, 2967938, 1129010, 12091082, 1129010]"
4514337,"[481872, 102530137, 10557109, 40664963, 148068936, 126330540, 80016159, 481872, 102530137, 10557109, 40664963, 148068936, 80016159, 126330540, 38342221]"
4604383,"[26831927, 143419925, 72087685, 49820627, 99022582, 169555970, 169431948, 35685034, 99022582, 80616041, 108162421, 122792223, 122792249, 57265425, 50902947, 84047315, 83155098, 119497433, 83943584, 84046671, 53948405, 53660768, 221563242]"
4723207,"[46646224, 1062572, 17338516, 213931834, 203631969, 1062572, 46646224, 17338516, 213931834, 7248956, 17338516, 1062572, 46646224, 46646224, 5151916, 437011, 2218018, 27706244, 144509127, 437011, 203631969]"
4932347,"[105997676, 118035248, 22524673, 4604482, 3289628, 2016113, 24635156, 28748255, 4188772, 919555, 105997676, 2126244, 105997676, 196031199, 105997676, 100187892, 142584113, 59815193, 158281943, 100187892, 59815193, 100187892, 179843825, 100187892, 59815193, 100187892]"
5503742,"[9503997, 16263354, 48083970, 7362671, 39176269, 15116946, 39176269, 90796663, 24579238, 3750921, 9503997, 90796663, 20929025, 65563448, 20929025, 24579238, 45036984, 78566876]"
5622791,"[2700474, 149340903, 149362193, 149340903, 149365671, 47023603, 90380009, 47023603, 152350639, 100249425, 79841608, 152350639, 198336472, 218428167, 160022608, 112066738, 164775292, 112066738, 102595939, 146983451, 182471934, 184703273, 187654090, 102595939, 154542095, 184703273, 47023603, 58334684]"
5642884,"[14390304, 13429018, 14390304, 14201239, 14390304, 14200609, 14201239, 13429018, 111241370, 167266429, 10860596, 111241370, 12018222]"
5721455,"[83650676, 53991171, 119985504, 94848559, 55439112, 54115435, 169960567, 200298728, 85836275, 54961145, 41232749, 53991171, 29028775]"
5769966,"[179828543, 44571718, 119009165, 87439989, 30794868, 83697037, 79110868, 98733958, 171017155, 30794868, 97417472, 190840673, 97417472, 44571718, 76790473, 56017428, 82393555, 131516741, 56017428, 30165704, 114466992, 82393555, 76790473, 82393555, 52831797]"
6072482,"[26038648, 25021151, 26038648, 74627617, 157318892, 87490037, 161449167, 92912604, 132496777, 178753388, 75052538, 110327945, 120259531, 134469597, 138481196, 134469597, 149063322, 221437719, 74627617]"
6227442,"[77589305, 146446762, 131110048, 158444544, 131110048, 177878444, 138551733, 149192489, 154729652, 94644581, 138551733, 149192489, 82345842, 154729652, 82345842, 24195339, 141415495, 99705100, 49016322, 24195339, 6498492, 82345842, 82345842, 149192489, 154729652, 94644581, 138551733]"
6579999,"[21833183, 80362083, 93997065, 46559032, 76187413, 2158534, 204180822, 2158534, 203545281, 94632865, 209909601, 190558252, 2158534, 216715308, 190558252, 217695425, 209909601, 37357499, 210787059, 210518603, 177771238, 217255743, 177771238, 37357499, 210787059, 37357499, 210787059, 177771238, 210518603, 217255743, 3773960, 217255743]"
6712053,"[108443355, 26505425, 56102322, 213090145, 164132291, 125241352, 105378701, 2594513, 69242550, 26505425, 108443355, 56102322, 213090145, 164132291, 125241352, 105378701]"
6726678,"[124535963, 34407651, 42548553, 161242336, 180433089, 55558713, 220150991, 180433089, 42548553, 3948742, 54173593, 36891867, 3948742, 192571298]"
7148311,"[79646002, 52100245, 79646002, 64478737, 80529144, 81710355, 96547310, 79646002, 40182627, 146941801, 61377578, 61861755, 83381722, 39471546, 63275466, 39471546, 63275493, 61861755, 64704405, 61861755, 83381722, 64704405]"
7428170,"[82841862, 65600975, 82841862, 65600975, 82841862, 65600975, 82841862, 65600975, 82841862, 134764548, 82841862, 134764548, 76210069, 82841862, 134764548]"
7451075,"[5905681, 77069393, 38273467, 6093316, 31795422, 44542992, 5905681, 31795422, 95041466, 21714677, 5905681, 77069393, 38273467, 6093316, 31795422, 44542992, 31795422, 31795422, 5905681, 95041466, 21714677]"
7852773,"[174704860, 109141690, 133337759, 174704860, 213571038, 164283036, 174704860, 184979160, 214163800, 133817425, 184979160, 214163800, 133817425, 221398314, 221398330, 221398314, 221398330, 164283036, 174704860, 128773296, 164888269, 127533825, 164888269, 127533825, 128773296, 127533825, 33336505, 116135180, 148645115, 219498900, 213394924]"
7880651,"[25873733, 16650937, 221493230, 221493795, 612230, 1420493, 2096579, 1420493, 7363211, 991475, 31632536, 991475]"
7946239,"[20580498, 197011651, 20580498, 57939112, 20580498, 136633680, 20580498, 57912964, 20580498, 36960293, 140769295, 57912964, 20580498, 57912964, 20580498, 146904697]"
8113844,"[148467693, 169101381, 169153660, 169101381, 188242199, 186259687, 148467693, 188242199, 186259687, 169234851, 146746863, 198427127, 172922281]"
8420545,"[7968417, 20275545, 110500847, 7968417, 110500847, 20275545, 110500847, 7968417, 110500847, 7968417, 20275545, 84590860]"
8749252,"[18723836, 20580498, 11180687, 6296790, 20300177, 95189138, 121395510, 18723836, 21758436, 602351, 2045207, 36058160, 45512989, 112567264, 130013, 17165658, 2211243, 2340549, 7691631, 104849045, 291137, 49609581, 2777268, 596892, 36502, 2888818, 108432746, 374927, 924551, 374927, 21693979, 374927]"
8804063,"[8011253, 66357221, 19201115, 19109244, 66357221, 3079667, 23088740, 26337322, 7691631, 26337322, 40418194]"
8880744,"[109145965, 6621471, 109145965, 5905330, 156293506, 148228732, 70557651, 109145965, 95797174, 148228732, 95797174, 220912407, 75102165, 142492825, 102217920, 51954402, 28061676]"
8915664,"[87653068, 30916379, 29986727, 182296096, 29986727, 132139429, 87653068, 30916379, 87653068, 29986727, 87653068, 29986727, 87653068, 29986727]"
9177950,"[103398738, 43099642, 27729880, 15402300, 27729880, 65856000, 63228339, 143613062, 109453589, 143613062, 5070389, 32895424, 21865662, 22374063, 15402300, 27729880, 84138837, 167832354, 32834215, 93515203, 67749109]"
9411301,"[40685381, 21704134, 75372165, 26784827, 114138295, 3397444, 14893733, 61301085, 26784827, 48098114, 88499452]"
9495069,"[72874471, 128754008, 127446104, 183625507, 109405283, 125880150, 22458259, 125880150, 29028775, 6898387, 2203645, 125880150, 45700808, 29028775, 125880150, 89033556, 29028775, 89033556, 125880150, 183625507, 89033556, 183625507, 125880150, 29028775, 89033556, 125880150, 183625507, 125880150]"
9531880,"[7365136, 27729880, 154751056, 204627749, 27729880, 27425638, 5349565, 48992585, 27425638, 27729880, 5349565, 48992585, 76991394, 204627749]"
9546550,"[21700699, 199471292, 172435816, 116085251, 124683603, 126831322, 116085301, 150930126, 89921801, 43465902, 172612842, 23650646, 27317134, 172612842, 97827246, 61722736, 95661352, 61722736, 147684204]"
9611688,"[215351041, 219922076, 126506893, 219922076, 13804874, 46126728, 146923862, 82362129, 152616802, 118286483, 193229692, 219557461, 217615589, 12280812, 164296382, 12280812, 95150488, 216396207, 118275828, 170744384]"
9722525,"[186035796, 108764849, 153388433, 157107756, 186035796, 68445535, 153388433, 3954884, 68445535, 169657438, 153388433, 63537249, 36256540, 59281955, 153388433, 68445535, 3954884, 51462299, 3954884, 68445535, 169657438, 3954886, 3954884, 24579238, 11730342, 20929025, 29561893, 169657438, 29561893, 3678731, 186035796, 119845742, 61886109, 3678731, 119845742, 49648180, 38071534, 24738983, 16207704, 119845742, 20929025, 2206953, 3678731, 24700171, 47394776, 571770, 118112773, 22498444, 105912444, 55774380, 59603130, 47394776, 16513249]"
9765095,"[70908208, 140943444, 91412787, 72945141, 154197345, 40596205, 200343656, 118673831, 170161902, 221519231, 101261149, 154197345]"
9795336,"[47422311, 138173701, 132584596, 132595396, 138173701, 132584596, 138173701, 132595396, 132584596, 67869103, 75641757, 14028661, 67869103, 14028661, 67869103, 138173701, 67869103, 47422311, 67869103, 26326806, 67869103, 26326806, 67869103, 138173701, 67869103, 26326806, 67869103, 26326806, 67869103, 216416200, 67869117, 132584596, 67869117, 132584596, 67869117, 132584596, 138173701, 216416200, 67869103, 206708841, 132595396, 206708841, 206697474, 206708841, 132595396, 206697474, 132595396, 206697474, 201069395, 26326806, 201069395, 26326806, 86151500, 26358026, 26326806, 86151500, 26358026, 26326806, 138173701]"
9953760,"[92740884, 22894623, 49970642, 63537249, 66764397, 126032801, 66764397, 3664494, 145343383, 10270250, 39651569, 211238195, 179384270, 173846455, 179384270]"
9976913,"[142536267, 211465379, 121808114, 176523287, 6219844, 6480125, 121808114, 176523287, 6480125, 211465379, 142536267, 27193779, 49109339, 38216587, 321278, 139910229, 40213527, 6093316, 140319441, 38216587]"
10185468,"[6196388, 29120343, 17620347, 14150665, 4574327, 11178512, 21827146, 50505775, 43513481, 24195339, 91521371, 10413050, 88298561, 21827146, 50505775, 9800119, 50505775, 1377037, 35863945, 1377037, 32247847, 142401297, 140043262]"
10194266,"[26768643, 13367154, 26768643, 7730829, 208642455, 26768643, 109145553, 105074870, 114611932, 104616750, 105074870, 69958211, 43723161, 56353740, 26337322, 109145553]"
10561966,"[90328920, 45717250, 20773773, 45717250, 209196027, 20773773, 45717250, 20773773, 45717250, 209196027, 45717250, 156796935, 45717250, 156796935, 45717250, 156796935, 45717250]"
